,temp,clouds_all,traffic_volume,day_sin,day_cos
257,0.6979412226936987,0.0,0.5359285614622575,0.25000000000364286,0.06698729810567744
258,0.6979412226936987,0.0,0.5597879168410771,0.14644660940642173,0.1464466094070307
259,0.7874430300172874,0.0,0.5801590623691921,0.06698729810888482,0.24999999999808753
260,0.7874430300172874,0.0,0.6017859634435607,0.017037086856720396,0.37059047744405754
261,0.7874430300172874,0.0,0.6415515557415934,0.0,0.4999999999997898
262,0.8136570799937144,0.08,0.6922003627738245,0.017037086854728434,0.6294095225485083
263,0.8136570799937144,0.08,0.8264266778289382,0.06698729810503662,0.7499999999952471
264,0.8136570799937144,0.08,0.74326775498814,0.14644660940612442,0.853553390592672
265,0.7716485934307724,0.36,0.5685782056648527,0.24999999999697758,0.9330127018904744
266,0.7716485934307724,0.36,0.44007255476489465,0.37059047744281953,0.9829629131429478
267,0.7716485934307724,0.36,0.34812334310032095,0.4999999999985081,1.0
268,0.752192362093353,0.56,0.25268592158504255,0.6294095225472703,0.9829629131456032
269,0.752192362093353,0.56,0.17566624808148457,0.7500000000004383,0.9330127018919663
270,0.752192362093353,0.56,0.2028742849169806,0.8535533905917656,0.8535533905947819
271,0.7311645450259312,0.56,0.17580577647551276,0.9330127018898335,0.7500000000041324
272,0.7311645450259312,0.56,0.069485140226036,0.9829629131444992,0.6294095225513905
273,0.7311645450259312,0.56,0.05274173294265383,1.0,0.5000000000027736
274,0.7161244695898161,0.24,0.050788335426259254,0.982962913145935,0.37059047745396767
275,0.7161244695898161,0.24,0.10841356215989954,0.9330127018926071,0.2500000000006716
276,0.7161244695898161,0.24,0.38244732803125436,0.8535533905956881,0.14644660940914056
277,0.6967468175388967,0.36,0.7654527696386214,0.7500000000052424,0.06698729811080734
278,0.6967468175388967,0.36,0.8624250034882098,0.6294095225526284,0.01703708685583244
279,0.6967468175388967,0.36,0.8211245988558672,0.5000000000040552,0.0
280,0.7666195190947671,0.0,0.6377842891028324,0.37059047744817764,0.017037086855616446
281,0.7666195190947671,0.0,0.5497418724710478,0.2500000000017816,0.06698729810675208
282,0.7666195190947671,0.0,0.5634156550858099,0.14644660941004684,0.1464466094034056
283,0.8168945465975175,0.32,0.5982977535928561,0.06698729810781018,0.24999999999994887
284,0.8168945465975175,0.32,0.6147621040881819,0.017037086856164174,0.3705904774461336
285,0.8168945465975175,0.32,0.6421096693177061,0.0,0.4999999999946631
286,0.8253653936822256,0.24,0.6542486395981582,0.01703708685528471,0.6294095225505844
287,0.8253653936822256,0.24,0.8407981024138412,0.06698729810611126,0.7499999999971085
288,0.8253653936822256,0.24,0.7916841077159201,0.14644660940249932,0.8535533905890469
289,0.7834983498349843,0.92,0.5950886005302078,0.24999999999883887,0.933012701891549
290,0.7834983498349843,0.92,0.3955629970699037,0.3705904774448956,0.9829629131435041
291,0.7834983498349843,0.92,0.3253802148737268,0.5000000000006574,1.0
292,0.7295300958667297,0.92,0.2759871633877494,0.6294095225493463,0.982962913145047
293,0.7295300958667297,0.92,0.16464350495325797,0.7499999999959985,0.9330127018945296
294,0.7295300958667297,0.92,0.09460025115110926,0.8535533905932855,0.8535533905932621
295,0.6685054219707696,0.92,0.04646295521138552,0.9330127018909081,0.7500000000022711
296,0.6685054219707696,0.92,0.022185014650481377,0.9829629131431724,0.6294095225563424
297,0.6685054219707696,0.92,0.016324822101297615,1.0,0.5000000000006243
298,0.6075593273613094,0.92,0.021905957862425007,0.9829629131453788,0.37059047745189166
299,0.6075593273613094,0.92,0.0959955350913911,0.9330127018951704,0.25000000000511147
300,0.6075593273613094,0.92,0.3666806195060695,0.8535533905941683,0.14644660940762083
301,0.5680025145371679,0.92,0.7231756662480815,0.7500000000033811,0.0669872981097327
302,0.5680025145371679,0.92,0.8034044928142877,0.6294095225575804,0.017037086857159323
303,0.5680025145371679,0.92,0.7450816241105065,0.5000000000019059,0.0
304,0.5437372308659438,0.92,0.6591321333891447,0.3705904774531297,0.017037086854289563
305,0.5437372308659438,0.92,0.5639737686619227,0.24999999999992023,0.06698729810782672
306,0.5437372308659438,0.92,0.5811357611273894,0.1464466094085271,0.14644660940492538
307,0.5726858400125727,0.56,0.5811357611273894,0.06698729811037352,0.24999999999550904
308,0.5726858400125727,0.56,0.5977396400167434,0.017037086855607897,0.3705904774482096
309,0.5726858400125727,0.56,0.6324822101297614,0.0,0.4999999999968123
310,0.6076850542197083,0.2,0.6479698618668899,0.017037086853957828,0.6294095225456323
311,0.6076850542197083,0.2,0.8508441467838704,0.0669872981071859,0.7499999999989698
312,0.6076850542197083,0.2,0.7881958978652155,0.1464466094040191,0.8535533905905666
313,0.5683325475404684,0.12,0.5886702944049114,0.24999999999439904,0.9330127018889856
314,0.5683325475404684,0.12,0.41398074508162414,0.3705904774469716,0.9829629131440605
315,0.5683325475404684,0.12,0.33556578763778433,0.4999999999955307,1.0
316,0.517994656608519,0.0,0.28477745221152506,0.6294095225514224,0.9829629131444908
317,0.517994656608519,0.0,0.17580577647551276,0.7499999999978598,0.9330127018934549
318,0.517994656608519,0.0,0.10478582391516673,0.8535533905896604,0.8535533905968872
319,0.4774634606317778,0.0,0.051206920608343795,0.9330127018919827,0.7500000000004097
320,0.4774634606317778,0.0,0.03027766150411609,0.9829629131437287,0.6294095225542664
321,0.4367122426528369,0.0,0.01674340728338217,1.0,0.500000000005751
322,0.4367122426528369,0.0,0.02720803683549602,0.9829629131448225,0.37059047744981566
323,0.4367122426528369,0.0,0.09446072275708108,0.9330127018940958,0.25000000000325007
324,0.4334276284771339,0.0,0.36988977256871775,0.8535533905977934,0.14644660941124593
325,0.4334276284771339,0.0,0.7750802288265661,0.7500000000015197,0.06698729810865806
326,0.4334276284771339,0.0,0.7640574856983395,0.6294095225555044,0.017037086856603045
327,0.4334276284771339,0.0,0.7078275429049812,0.4999999999997567,0.0
328,0.5324218136099321,0.0,0.6942932886842472,0.37059047745105367,0.01703708685484584
329,0.5324218136099321,0.0,0.5677410353006836,0.25000000000436007,0.06698729810526338
330,0.5324218136099321,0.0,0.5973210548346588,0.14644660940700732,0.1464466094064451
331,0.6140185447116138,0.0,0.6137854053299846,0.06698729810929893,0.24999999999737033
332,0.6140185447116138,0.0,0.6308078694014232,0.01703708685693478,0.37059047744325757
333,0.6442558541568446,0.0,0.6827124319799078,0.0,0.4999999999989616
334,0.6442558541568446,0.0,0.7544300265103948,0.017037086854514105,0.6294095225477083
335,0.6442558541568446,0.0,0.842891028324264,0.06698729810462256,0.7499999999945299
336,0.594137985227094,0.0,0.8025673224501185,0.14644660940553889,0.8535533905920863
337,0.594137985227094,0.0,0.6319240965536487,0.24999999999626038,0.9330127018900602
338,0.594137985227094,0.0,0.4742570113017999,0.3705904774490476,0.9829629131446167
339,0.5597674053119595,0.0,0.3747732663597042,0.49999999999767997,1.0
