Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_2,day_sin,day_cos
0.12760141451914478,0.1198880757640981,0.9645390400610958,0.1248385202583676,0.0208183776022972,0.9829629131432005,0.6294095225562375
0.05381168197707503,0.09797675419715882,0.963491773612472,0.05531415149735759,0.005384063173007897,1.0,0.5000000000005157
0.0498790748719616,0.1365475678002582,0.9793149934421335,0.05155607751027603,0.013639626704953339,0.9829629131453506,0.37059047745178675
0.046993130639785385,0.09427464485578986,0.9740700280577096,0.04803288314738697,0.0035893754486719313,0.9330127018951161,0.2500000000050173
0.049970530851150316,0.13232888506241924,0.9729676423223154,0.05284791544333533,0.015434314429289305,0.8535533905940915,0.146446609407544
0.04674416714088288,0.09151958674128281,0.968542161273721,0.04862008220786849,0.0035893754486719313,0.7500000000032869,0.0669872981096784
0.1213824079343143,0.13792509685751178,0.9643736822007873,0.12213740458015271,0.014716439339554918,0.6294095225504475,0.017037086855248018
0.2721780749532559,0.10904003443822638,0.9539999667956107,0.26576629477392844,0.0,0.5000000000017973,0.0
0.5912679863425739,0.15811450710288413,0.9409313831288499,0.582736347621844,0.5638908829863604,0.37059047745302476,0.01703708685431765
0.24659072433135518,0.11295738269479119,0.9545823717895507,0.2453317674691719,0.3094041636755205,0.24999999999982614,0.06698729810788107
0.06663076172668886,0.1624192854068015,0.9654734115850115,0.06846741045214327,0.030509691313711416,0.14644660940845028,0.1464466094050022
0.35387874969514677,0.1091691777873439,0.9575813922600568,0.3475044039929538,0.739770279971285,0.06698729811031923,0.24999999999560307
0.06564506950654418,0.17137322427894952,0.9680753075556592,0.06776277157956553,0.0628140703517588,0.017037086855579753,0.3705904774483145
0.04579912202259979,0.1055962117950925,0.9706406786977243,0.045566647093364665,0.013280689160086146,0.0,0.49999999999692096
0.04605316640923502,0.1535083943176926,0.9839622798133915,0.04697592483852024,0.01615218951902369,0.017037086853985972,0.6294095225457372
0.06422750182911958,0.10443392165303485,0.963222153968755,0.06365237815619494,0.0035893754486719313,0.06698729810724025,0.7499999999990639
0.20914966262905457,0.11838140335772702,0.9671017548519913,0.19776864357017016,0.015434314429289305,0.14644660940409593,0.8535533905906434
0.32184883342817644,0.18652604390873861,0.9507346471203502,0.3115678214914856,0.0035893754486719313,0.2500000000007943,0.9330127018926779
0.33605499552881885,0.1334050796383985,0.9468849301877709,0.326130358191427,0.015793251974156496,0.3705904774470765,0.9829629131440885
0.2807850987724575,0.09418854928971154,0.9605897099596569,0.2678802113916618,0.0010768126346015793,0.4999999999956393,1.0
0.448215592228274,0.3065432630219542,0.9615785366825496,0.4396946564885497,0.5793251974156497,0.6294095225515273,0.9829629131444626
0.21993130639785377,0.13753766681015925,0.9597529593412253,0.2234879624192601,0.26812634601579327,0.749999999997954,0.9330127018934007
0.10974717502642059,0.1885492897115798,0.9669622964155867,0.10616559013505578,0.02512562814070352,0.8535533905897372,0.8535533905968103
0.05848609869116334,0.08665518725785618,0.9826925439543116,0.055783910745742814,0.0035893754486719313,0.9330127018920371,0.7500000000003156
0.07009084627266075,0.18854928971157972,0.9794418342104828,0.06999412800939522,0.015434314429289305,0.9829629131437567,0.6294095225541615
0.03942768880578815,0.07318123116659489,0.9714488735410822,0.03922489724016441,0.0035893754486719313,1.0,0.5000000000056424
0.11955836923827329,0.15962117950925517,0.9784702737701925,0.11426893716970055,0.015075376884422112,0.9829629131447943,0.3705904774497107
0.047257336801886034,0.08842014636246226,0.9807945810436142,0.047328244274809146,0.0035893754486719313,0.9330127018940415,0.25000000000315603
0.044051296642549406,0.12582866982350402,0.9819215380273275,0.043922489724016446,0.010050251256281407,0.8535533905925718,0.14644660940602428
0.04004247622144544,0.09969866551872575,0.9753942191157674,0.03945977686435699,0.004307250538406317,0.7500000000014256,0.06698729810860377
0.04322819282985123,0.08596642272922941,0.9725193830624411,0.04157369348209045,0.0,0.6294095225553995,0.0170370868565749
0.23269957727014054,0.24834266035299174,0.9694951272558232,0.2267762771579567,0.011127063890882987,0.49999999999964806,0.0
0.44471994146817345,0.11390443392165298,0.9554589676755266,0.42994715208455675,0.20710696338837042,0.3705904774509487,0.01703708685487393
0.2111921794976018,0.13994834266035297,0.968729434031179,0.1982384028185556,0.01148600143575018,0.250000000004266,0.06698729810531773
0.23020994228111533,0.06091261300043045,0.9585994388458156,0.2201996476805636,0.06963388370423547,0.14644660940693055,0.14644660940652193
0.44087879034224847,0.2133448127421437,0.9583311473776839,0.42536699941280104,0.5419956927494616,0.06698729810924459,0.24999999999746442
0.2166033249329323,0.0931554024967714,0.9666714259625124,0.20528479154433357,0.0017946877243359657,0.017037086856906636,0.37059047744336254
0.21772620112186003,0.1422729229444683,0.9661189049192305,0.2071638285378745,0.010050251256281407,0.0,0.49999999999907024
0.19737724575237786,0.11967283684890223,0.972361994255641,0.187433940105696,0.0010768126346015793,0.017037086854542194,0.6294095225478133
0.042852207137631076,0.09225139905294873,0.9790745936612821,0.043570170287727555,0.004307250538406317,0.06698729810831483,0.7500000000009253
0.07140171530769857,0.1409814894532931,0.9726767718692413,0.07293012331180271,0.0068198133524766695,0.14644660940561566,0.8535533905921633
0.08741667344118366,0.09991390443392162,0.9679238955389904,0.08373458602466237,0.0,0.24999999999635447,0.9330127018901146
0.43240895049183,0.20400344382264296,0.9532608370826626,0.41902524955960074,0.011127063890882987,0.3705904774491526,0.9829629131446448
0.4951782375416633,0.11325871717606535,0.9432961997576086,0.4830299471520847,0.0,0.4999999999977886,1.0
0.5449963417608324,0.34291863969005587,0.9417236398651908,0.5332941867293014,0.011127063890882987,0.6294095225465753,0.9829629131457895
0.5557576619787009,0.20727507533362025,0.9403177660086663,0.5426893716970055,0.0,0.7499999999998153,0.933012701892326
0.46626798634257366,0.11377529057253545,0.9517460528281839,0.44932472108044674,0.007896625987078248,0.8535533905912569,0.8535533905952906
0.3630446711649458,0.19810589754627628,0.9658140886225159,0.34480328831473855,0.002871500358937545,0.9330127018894737,0.7500000000047555
0.23410698317209988,0.20086095566078327,0.9699367456377735,0.22278332354668226,0.0,0.982962913144313,0.6294095225520855
0.21308735062190057,0.15733964700817907,0.971021865090565,0.20035231943628884,0.011127063890882987,1.0,0.5000000000034931
0.1943287131127551,0.05075333620318551,0.9708445536499928,0.1814445096887844,0.0,0.9829629131442381,0.3705904774476346
0.046124298837492875,0.15479982780886786,0.974484418840171,0.04697592483852027,0.010768126346015794,0.9330127018929668,0.25000000000129474
0.03760873099747988,0.05488592337494616,0.9751737419686888,0.035936582501467966,0.0,0.853553390596197,0.14644660940964938
0.044310421916917316,0.1366767111493758,0.972023309481514,0.04450968878449791,0.008255563531945441,0.7499999999995643,0.06698729810752913
0.045067474189090344,0.06866121394748169,0.9756133680872611,0.042982971227246036,0.002871500358937545,0.6294095225533234,0.017037086856018624
0.19517722136411672,0.10826517434352129,0.9614410705095213,0.18919553728714036,0.0,0.5000000000047747,0.0
0.2382479066742542,0.19758932414980626,0.9542722427904972,0.23229594832648273,0.010768126346015794,0.37059047744887263,0.017037086855430206
0.39262051865701986,0.06676711149375805,0.9502206431690273,0.3798003523194363,0.20172290021536254,0.25000000000240463,0.06698729810639231
0.26944455735306067,0.0914334911752044,0.9551149701990602,0.2608338226658836,0.011127063890882987,0.14644660941055565,0.14644660940289683
0.07877916429558574,0.13925957813172615,0.9305264555974303,0.08115091015854375,0.0,0.06698729810816995,0.24999999999932576
0.12485773514348428,0.16939302625914757,0.9669417096940222,0.1262477980035232,0.16511127063890885,0.01703708685635036,0.3705904774454386
0.2573317209982928,0.08329746018080067,0.9634499360815503,0.24873752201996463,0.4278535534816942,0.0,0.5000000000012196
0.15606962848548897,0.15303486870426164,0.9695130576262188,0.15278919553728712,0.025843503230437905,0.01703708685509847,0.6294095225498894
0.04685594667100237,0.05901851054670683,0.9678667839888435,0.04803288314738696,0.0035893754486719313,0.06698729810575149,0.7499999999964854
0.2073103812698155,0.12513990529487723,0.9559132037255325,0.1981209630064593,0.015434314429289305,0.14644660940713544,0.853553390593683
0.26714799609787826,0.19117520447696937,0.936436836949845,0.26541397533763944,0.0035893754486719313,0.24999999999821576,0.9330127018911892
0.3724239899195188,0.15475678002582857,0.9319582288778578,0.3669994128009395,0.015075376884422112,0.3705904774442006,0.982962913143318
0.3349016340134949,0.12195436934997843,0.9363657795560573,0.329653552554316,0.0035893754486719313,0.4999999999999378,1.0
0.3715195919030973,0.3244941885492896,0.9343728520910465,0.36782149148561366,0.012921751615218953,0.6294095225486513,0.9829629131452332
0.14972359970734075,0.05721050365906154,0.9495612039911678,0.14456840869054632,0.0007178750897343862,0.7499999999953755,0.9330127018948893
0.04272010405658076,0.12070598364184242,0.9677080670064584,0.0425132119788608,0.004307250538406317,0.8535533905927767,0.8535533905937709
0.0412212421754329,0.11554024967714158,0.9776049673766876,0.0413388138578978,0.0068198133524766695,0.9330127018905483,0.7500000000028941
0.040687748963498915,0.1021954369349978,0.9789112280643506,0.04028185554903112,0.0,0.9829629131448694,0.6294095225500094
0.04146004389887002,0.11971588463194142,0.9740328391413348,0.04133881385789779,0.011127063890882987,1.0,0.5000000000013438
0.04079444760588572,0.10236762806715448,0.9835319509239125,0.0402818555490311,0.0,0.9829629131455649,0.37059047745258666
0.04174457361190146,0.12079207920792073,0.9793681204655258,0.04133881385789781,0.011127063890882987,0.9330127018918921,0.2499999999994334
0.040281277944882524,0.09332759362892809,0.9776414922052701,0.0400469759248385,0.0,0.853553390594677,0.1464466094081296
0.12298288757011624,0.10856650882479549,0.9766845416964125,0.11732237228420438,0.008255563531945441,0.7500000000040041,0.06698729811009246
0.07310889358588732,0.11119242359018508,0.9774416017797556,0.07163828537874335,0.002871500358937545,0.6294095225512474,0.017037086855462402
0.2626615722299,0.13697804563064997,0.9599880464197371,0.253904873752202,0.0,0.5000000000026255,0.0
0.41831964880904,0.13951786482996117,0.9580807862799466,0.40258367586611854,0.011127063890882987,0.3705904774538247,0.017037086854103323
0.2890466222258354,0.05880327163151095,0.9544920558497836,0.2772753963593659,0.0,0.25000000000054334,0.06698729810746695
0.20500873912690032,0.12195436934997843,0.9550087161522759,0.1962419260129184,0.010768126346015794,0.14644660940903587,0.14644660940441662
0.19092451833184293,0.10421868273783896,0.9496940215496491,0.1853200234879624,0.0,0.06698729811073328,0.24999999999488592
0.1872510365010974,0.49591046061127825,0.9570793418889978,0.19436288901937757,0.012203876525484566,0.01703708685579408,0.3705904774475146
0.10241545402812778,0.32001721911321546,0.9590191423306164,0.10710510863182626,0.0,0.0,0.49999999999609285
0.12431408015608483,0.20882479552303046,0.9595982268855946,0.12507339988256028,0.012203876525484566,0.01703708685565475,0.6294095225519654
0.22126757987155515,0.1274644855789926,0.9636936563013634,0.21045214327657086,0.0,0.06698729810682613,0.7499999999983467
0.2394927241687668,0.1789496340938441,0.963437982501287,0.22818555490311224,0.01148600143575018,0.14644660940351029,0.8535533905900579
0.22815218274937,0.1185535944898837,0.9516829644879057,0.21996476805637122,0.0,0.2500000000000771,0.9330127018922638
0.4095652792455898,0.3947051226861815,0.9463556522172233,0.4012918379330592,0.011127063890882987,0.3705904774462766,0.9829629131438742
0.6002814811803918,0.31937150236762807,0.9459505586638554,0.5827363476218441,0.0,0.49999999999481115,1.0
0.5389907324607756,0.1805424020662935,0.9384775787359093,0.5302407516147978,0.012203876525484566,0.6294095225507274,0.982962913144677
0.6933379400048777,0.08514851485148511,0.9369063470190762,0.6853787433940107,0.0,0.7499999999972368,0.9330127018938147
0.46719778879765844,0.11523891519586738,0.9530974714857307,0.45742806811509107,0.008255563531945441,0.8535533905891516,0.853553390597396
0.3687505080887732,0.15858803271631505,0.963976557700928,0.361714621256606,0.002871500358937545,0.933012701891623,0.7500000000010328
0.2588559873181041,0.10650021523891512,0.9683210200388493,0.2620082207868468,0.0007178750897343862,0.9829629131435424,0.6294095225549614
0.2626006015771076,0.15161429186396894,0.9714774293161557,0.26600117439812104,0.0104091888011486,1.0,0.49999999999919453
0.2592421347857898,0.08798966853207056,0.9715923165042422,0.2645918966529654,0.0,0.9829629131450086,0.37059047745051066
0.2700288594423217,0.13775290572535512,0.9709773712084744,0.2697592483852026,0.011127063890882987,0.9330127018944555,0.25000000000387324
0.2883302170555239,0.08312526904864394,0.9682639084887021,0.28737522019964784,0.0,0.8535533905931574,0.14644660940660986
0.33977420534915864,0.1456306500215238,0.9660451911742736,0.3357604227833236,0.010050251256281407,0.7500000000021428,0.06698729810901782
0.2514074059019592,0.0927679724494188,0.9661155844802686,0.255079271873165,0.0010768126346015793,0.6294095225561994,0.017037086856789285
0.613268230225185,0.07171760654326298,0.9473889728222074,0.5983558426306519,0.0,0.5000000000004762,0.0
0.6387946101942933,0.12315970727507525,0.9527129646539275,0.6185554903112157,0.011127063890882987,0.3705904774517486,0.0170370868546596
0.4948378180635721,0.1009040034438226,0.9595238490528448,0.4766881972988845,0.0,0.2500000000049832,0.06698729810490361
0.4530373546866109,0.26207490314248805,0.952847774475786,0.4425132119788608,0.011127063890882987,0.14644660940751614,0.14644660940593635
0.48151573042842044,0.13654756780025823,0.9471817774309765,0.4687022900763358,0.0,0.0669872981096587,0.2499999999967472
0.44642711974636196,0.11747739991390435,0.9513316620457227,0.4351145038167939,0.0035893754486719313,0.017037086855237804,0.3705904774495906
0.5192108365173563,0.20882479552303046,0.9556920624906619,0.504286553141515,0.007537688442211056,0.0,0.49999999999824213
0.5728142020973905,0.3162720619888073,0.9582826689688382,0.5552554315913094,0.0,0.017037086854327865,0.6294095225470133
0.617190675554833,0.4274214377959534,0.9615200969568185,0.595302407516148,0.011127063890882987,0.06698729810790077,0.7500000000002081
0.662918665149175,0.5199311235471369,0.9581863762389391,0.641808573106283,0.023330940416367553,0.14644660940503007,0.8535533905915775
0.8311112917648972,0.2789065863108049,0.9309614331014563,0.8230182031708748,0.014357501794687725,0.24999999999563727,0.9330127018897005
0.5913238761076336,0.12884201463624614,0.9483193598193685,0.5765120375807401,0.0003589375448671931,0.3705904774483526,0.9829629131444304
0.6276674660596699,0.2651743435213085,0.9512234157355605,0.6095126247798005,0.012921751615218953,0.49999999999696043,1.0
0.6373567189659379,0.16112785191562623,0.9503846728537515,0.6199647680563709,0.007537688442211056,0.6294095225457754,0.9829629131460038
0.5012448174945127,0.3044769694360738,0.9506868327992962,0.4894891368173814,0.00466618808327351,0.749999999999098,0.9330127018927401
0.6596923014389076,0.37326732673267304,0.9490757558149191,0.6450968878449791,0.010768126346015794,0.8535533905906714,0.8535533905958762
0.8478680595073576,0.16538958243650442,0.9557744093769203,0.8209042865531415,0.0007178750897343862,0.9330127018926977,0.7499999999991716
0.6139744736200311,0.11708996986655183,0.9527508176580947,0.6017615971814448,0.010768126346015794,0.9829629131440987,0.6294095225528854
0.4993039183806197,0.0668532070598364,0.9467660584729304,0.4938344098649443,0.0007178750897343862,1.0,0.5000000000043212
0.35104361434029757,0.13396470081790782,0.9739484999916989,0.35466823253082785,0.007896625987078248,0.9829629131444524,0.3705904774484346
0.24491403137956266,0.09285406801549718,0.9836282436538116,0.25883734586024676,0.003230437903804738,0.9330127018933809,0.2500000000020119
0.24023961466547425,0.08768833405079635,0.9796603190941845,0.2560187903699355,0.0010768126346015793,0.8535533905967825,0.14644660941023496
0.24874502073002197,0.14007748600947043,0.9795387910281742,0.2654139753376396,0.010050251256281407,0.7500000000002816,0.06698729810794318
0.2888789529306561,0.06543263021954367,0.9785632460611297,0.2975924838520259,0.0,0.6294095225541234,0.017037086856233008
0.2250426794569547,0.12871287128712866,0.9674245015191009,0.24556664709336476,0.011127063890882987,0.500000000005603,0.0
0.21762966425493868,0.06749892380542401,0.9630548038450691,0.23241338813857904,0.0,0.37059047744967255,0.017037086855215877
0.41546418990326006,0.12126560482135165,0.9558474590340845,0.4160892542571932,0.008255563531945441,0.25000000000312184,0.06698729810597825
0.40779204942687575,0.13727938011192414,0.9431301778095067,0.4008220786846741,0.18664752333094042,0.14644660940599635,0.14644660940745613
0.31901877896106007,0.14920361601377524,0.9469951687613108,0.31051086318261906,0.03374012921751615,0.06698729810858406,0.24999999999860856
0.2286399479717096,0.28291003013344795,0.9440632211578374,0.2271285965942455,0.13603732950466618,0.017037086856564687,0.37059047744463863
0.49385212584342736,0.2053379250968574,0.9455135888964524,0.4857310628302994,0.6572146446518307,0.0,0.5000000000003914
0.2090582066498659,0.14128282393456731,0.9719376421562934,0.19882560187903717,0.033022254127781765,0.017037086854884143,0.6294095225490894
0.4720398748069265,0.3014205768402925,0.968968505636446,0.45179095713446865,0.6593682699210338,0.06698729810533743,0.7499999999957682
0.3059405739370784,0.16284976323719325,0.9717490412232498,0.29289489136817387,0.01866475233309404,0.14644660940654985,0.8535533905930974
0.25706751483619217,0.1263452432199741,0.9483983862666646,0.2512037580739872,0.011127063890882987,0.24999999999749856,0.9330127018907751
0.0770059344768718,0.1541971588463194,0.9608938621685789,0.07433940105695838,0.012921751615218953,0.3705904774434006,0.9829629131431036
0.06920677180717015,0.07391304347826083,0.9619437849683729,0.06517909571344685,0.0,0.4999999999991097,1.0
0.07226546622225836,0.0973310374515712,0.9640257001975667,0.06893716970052852,0.0,0.6294095225478514,0.9829629131454476
0.07377957076660435,0.1299612569952647,0.9650849202264543,0.07058132706987663,0.01256281407035176,0.7500000000009595,0.9330127018916654
0.07312921713681814,0.11102023245802833,0.9697468165291455,0.06940692894891365,0.0,0.853553390592191,0.8535533905943564
0.07413015202016099,0.13194145501506668,0.9686079059651692,0.07093364650616557,0.009691313711414214,0.9330127018901343,0.7500000000036113
0.15236058044061457,0.16590615583297452,0.9726488801819607,0.1460951262477981,0.003230437903804738,0.982962913144655,0.6294095225508094
0.1839433785871067,0.13159707275075325,0.9749120913784809,0.17369348209042856,0.0,1.0,0.5000000000021719
0.06676286480773921,0.15923374946190258,0.9902996696163238,0.06494421608925433,0.012921751615218953,0.9829629131457793,0.3705904774533866
0.08992663198113972,0.09517864829961253,0.9892856075573194,0.08455666470933644,0.0,0.9330127018923062,0.25000000000015055
0.08820421103975291,0.07059836418424448,0.9910686832799301,0.08267762771579568,0.0,0.8535533905952627,0.14644660940871518
0.09451975449150472,0.1808867843306069,0.9885398369664474,0.08843217850851441,0.013280689160086146,0.7500000000047213,0.06698729811050658
0.040250792618486325,0.08928110202324574,0.984193382365149,0.038402818555490305,0.0,0.6294095225520473,0.01703708685567673
0.10316234452483537,0.0710288420146362,0.9698025999037072,0.09982384028185556,0.003230437903804738,0.5000000000034537,0.0
0.398001178765954,0.24382264313387844,0.9658459648365517,0.38015267175572526,0.00933237616654702,0.37059047744759654,0.017037086855772154
0.22764409397609955,0.23538527765820053,0.9729722909368623,0.2158543746330005,0.0,0.25000000000126055,0.0669872981070529
0.2919986179985366,0.3427894963409382,0.9655192336426879,0.2789195537287141,0.01256281407035176,0.14644660940962145,0.14644660940383103
0.464078123729778,0.20245372363323286,0.9629824182756961,0.4473282442748092,0.0,0.06698729810750942,0.25000000000046985
0.4439578083082676,0.41799397331037436,0.9604741586837782,0.4385202583675865,0.0,0.017037086856008465,0.3705904774467147
0.3391390943825705,0.26203185535944895,0.9653917287865459,0.3336465061655903,0.012203876525484566,0.0,0.4999999999952647
0.2718884643524917,0.11416272061988807,0.9782491325353211,0.26153846153846155,0.0,0.01703708685544042,0.6294095225511654
0.2652731485245101,0.2052948773138182,0.9795387910281742,0.25284791544333535,0.007537688442211056,0.06698729810641207,0.7499999999976295
0.5903229412242909,0.5860525182953076,0.9630388657380508,0.5742806811509102,0.005025125628140704,0.1464466094029247,0.8535533905894723
0.31579749613852537,0.3693499784761084,0.9536128036126381,0.3083969465648856,0.0,0.2499999999993599,0.9330127018918497
0.369339891065767,0.2671545415411105,0.9558448026829147,0.3571344685848504,0.09798994974874373,0.3705904774454767,0.9829629131436599
0.2483791968132672,0.19845027981058969,0.9615811930337194,0.23875513799177897,0.10947595118449391,0.500000000001259,1.0
0.3013677749776441,0.2867412828239344,0.9631982468082285,0.289489136817381,0.0010768126346015793,0.6294095225499274,0.9829629131448914
0.5848406633607024,0.19354283254412394,0.9505327644314583,0.5687610099823841,0.3578607322325915,0.7499999999965196,0.9330127018942287
0.6424579302495731,0.08984072320275502,0.9473630733983035,0.6251321197886083,0.03194544149318019,0.8535533905937108,0.8535533905928367
0.39512539630924326,0.1929832113646146,0.9691086281606432,0.37416324133881373,0.02656137832017229,0.9330127018912089,0.75000000000175
0.3695228030241444,0.09560912613000426,0.9748768947254828,0.3462125660598944,0.003948312993539124,0.9829629131433282,0.6294095225557613
0.36622530688561916,0.1616013775290572,0.9619218700712238,0.34867880211391694,0.016511127063890883,1.0,0.5000000000000226
0.3674904479310624,0.06315109771846747,0.976518519748311,0.34398120963006484,0.003948312993539124,0.9829629131452231,0.3705904774513106
0.37330298349727664,0.10817907877744293,0.9782770242226023,0.34914856136230205,0.0035893754486719313,0.9330127018948696,0.25000000000459044
0.45613669620356073,0.1562204046491605,0.9757209503096309,0.4287727539635938,0.016870064608758076,0.8535533905937429,0.14644660940719545
0.3639541500691002,0.08583727938011189,0.9699320970232269,0.34280681150910153,0.0007178750897343862,0.75000000000286,0.06698729810943194
